canonical_id,type,name_ko,name_ko_primary,is_alias,name_en,name_display,tier,key_ko,key_en,key_len,region_group,ko_source,wikidata
reg01003,region,리베라 델 힐로카,리베라 델 힐로카,0,Ribera del Jiloca,Ribera del Jiloca,PGI,리베라데ᄅ히ᄅ로가,ribera del jiloca,16,,manual,
reg01000,region,리본 리지,리본 리지,0,Ribbon Ridge,Ribbon Ridge,AVA,리보ᄂ리지,ribbon ridge,9,,auto,
reg01011,region,리비에라 디 레반테,리비에라 디 레반테,0,Riviera di Levante,Riviera di Levante,,리비ᅦ라디레바ᄂ데,riviera di levante,16,,manual,
reg01012,region,리비에라 디 포넨테,리비에라 디 포넨테,0,Riviera di Ponente,Riviera di Ponente,,리비ᅦ라디보네ᄂ데,riviera di ponente,16,,manual,
reg00762,region,리손 프라마조레,리손 프라마조레,0,Lison-Pramaggiore,Lison-Pramaggiore,,리소ᄂ브라마조레,lisonpramaggiore,15,,manual,
reg01005,region,리슈부르,리슈부르,0,Richebourg,Richebourg,,리수부르,richebourg,8,,added,
reg00761,region,리스보아,리스보아,0,Lisboa,Lisboa,VR,리스보ᅡ,lisboa,7,,manual,
reg00763,region,리스트락 메독,리스트락 메독,0,Listrac-Medoc,Listrac-Medoc,,리스드라ᄀ메도ᄀ,listracmedoc,14,,added,
reg00999,region,리아스 바이샤스,리아스 바이샤스,0,Rias Baixas,Rias Baixas,,리ᅡ스바ᅵ사스,rias baixas,12,,added,
reg00999,region,리아스 바이사스,리아스 바이샤스,1,Rias Baixas,Rias Baixas,,리ᅡ스바ᅵ사스,rias baixas,12,,alias,
reg01006,region,리에시,리에시,0,Riesi,Riesi,,리ᅦ시,riesi,5,,manual,
reg00754,region,리오나 밸리,리오나 밸리,0,Leona Valley,Leona Valley,AVA,리ᅩ나베ᄅ리,leona valley,10,,auto,
reg01007,region,리오하,리오하,0,Rioja,Rioja,,리ᅩ하,rioja,5,,manual,
reg01008,region,리오하 알라베사,리오하 알라베사,0,Rioja Alavesa,Rioja Alavesa,,리ᅩ하ᅡᄅ라베사,rioja alavesa,13,,added,
reg01009,region,리오하 알타,리오하 알타,0,Rioja Alta,Rioja Alta,,리ᅩ하ᅡᄅ다,rioja alta,9,,added,
reg00759,region,리파리,리파리,0,Lipari,Lipari,,리바리,lipari,6,,manual,
reg00753,region,리하이 밸리,리하이 밸리,0,Lehigh Valley,Lehigh Valley,AVA,리하ᅵ베ᄅ리,lehigh valley,10,,auto,
reg00758,region,린가노어,린가노어,0,Linganore,Linganore,AVA,리ᄂ가노ᅥ,linganore,8,,auto,
reg00752,region,릴라노 페닌슐라,릴라노 페닌슐라,0,Leelanau Peninsula,Leelanau Peninsula,AVA,리ᄅ라노베니ᄂ수ᄅ라,leelanau peninsula,17,,auto,
reg00794,region,마가렛 리버,마가렛 리버,0,Margaret River,Margaret River,,마가레ᄉ리버,margaret river,11,,manual,
reg00795,region,마고,마고,0,Margaux,Margaux,,마고,margaux,4,,added,
reg00783,region,마데라,마데라,0,Madera,Madera,AVA,마데라,madera,6,,auto,
reg00782,region,마데이라,마데이라,0,Madeira,Madeira,DOC,마데ᅵ라,madeira,7,,manual,
reg00784,region,마디랑,마디랑,0,Madiran,Madiran,,마디랑,madiran,7,,added,
reg00793,region,마렘마,마렘마,0,Maremma,Maremma,,마레ᄆ마,maremma,7,,manual,
reg00798,region,마르밀라,마르밀라,0,Marmilla,Marmilla,,마르미ᄅ라,marmilla,9,,manual,
reg00800,region,마르사네,마르사네,0,Marsannay,Marsannay,,마르사네,marsannay,8,,added,
reg00799,region,마르살라,마르살라,0,Marsala,Marsala,,마르사ᄅ라,marsala,9,,manual,
reg00792,region,마르케,마르케,0,Marche,Marche,,마르게,marche,6,,added,
reg00796,region,마리노,마리노,0,Marino,Marino,,마리노,marino,6,,manual,
reg00788,region,마메르티노,마메르티노,0,Mamertino,Mamertino,,마메르디노,mamertino,10,,manual,
reg00801,region,마사스 빈야드,마사스 빈야드,0,Martha's Vineyard,Martha's Vineyard,AVA,마사스비나드,marthas vineyard,12,,manual,
reg00864,region,마운트 갬비어,마운트 갬비어,0,Mount Gambier,Mount Gambier,,마ᅮᄂ드게ᄆ비ᅥ,mount gambier,12,,manual,
reg00863,region,마운트 벤슨,마운트 벤슨,0,Mount Benson,Mount Benson,,마ᅮᄂ드베ᄂ스ᄂ,mount benson,12,,manual,
reg00867,region,마운트 비더,마운트 비더,0,Mount Veeder,Mount Veeder,AVA,마ᅮᄂ드비더,mount veeder,10,,manual,
reg00866,region,마운트 피스가,마운트 피스가,0,"Mount Pisgah, Polk County, Oregon","Mount Pisgah, Polk County, Oregon",AVA,마ᅮᄂ드비스가,mount pisgah polk county oregon,12,,manual,
reg00865,region,마운트 할란,마운트 할란,0,Mount Harlan,Mount Harlan,AVA,마ᅮᄂ드하ᄅ라ᄂ,mount harlan,12,,manual,
reg00785,region,마이포 밸리,마이포 밸리,0,Maipo Valley,Maipo Valley,,마ᅵ보베ᄅ리,maipo valley,10,,added,
reg01219,region,마이포 밸리,마이포 밸리,0,Valle del Maipo,Valle del Maipo,,마ᅵ보베ᄅ리,valle del maipo,10,,manual,
reg00781,region,마코네,마코네,0,Maconnais,Maconnais,,마고네,maconnais,6,,added,
reg00780,region,마콩,마콩,0,Macon,Macon,,마공,macon,5,,added,
reg00803,region,마테라,마테라,0,Matera,Matera,,마데라,matera,6,,manual,
reg00875,region,마트라,마트라,0,Mátra,Mátra,,마드라,matra,6,,manual,
reg00802,region,마틴버러,마틴버러,0,Martinborough,Martinborough,,마디ᄂ버러,martinborough,9,,added,
reg00790,region,만두리아,만두리아,0,Manduria,Manduria,,마ᄂ두리ᅡ,manduria,8,,manual,
reg00789,region,만드롤리사이,만드롤리사이,0,Mandrolisai,Mandrolisai,,마ᄂ드로ᄅ리사ᅵ,mandrolisai,13,,manual,
reg00791,region,만토바노,만토바노,0,Mantovano,Mantovano,,마ᄂ도바노,mantovano,9,,manual,
reg00787,region,말리부 뉴턴 캐니언,말리부 뉴턴 캐니언,0,Malibu-Newton Canyon,Malibu-Newton Canyon,AVA,마ᄅ리부누더ᄂ게니ᅥᄂ,malibunewton canyon,18,,auto,
reg00786,region,말리부 코스트,말리부 코스트,0,Malibu Coast,Malibu Coast,AVA,마ᄅ리부고스드,malibu coast,13,,auto,
reg00797,region,말보로,말보로,0,Marlborough,Marlborough,,마ᄅ보로,marlborough,7,,manual,
reg00797,region,말보루,말보로,1,Marlborough,Marlborough,,마ᄅ보루,marlborough,7,,alias,
reg00805,region,맥다월 밸리,맥다월 밸리,0,McDowell Valley,McDowell Valley,AVA,메ᄀ다ᅯᄅ베ᄅ리,mcdowell valley,12,,auto,
reg00806,region,맥라렌 베일,맥라렌 베일,0,McLaren Vale,McLaren Vale,,메ᄀ라레ᄂ베ᅵᄅ,mclaren vale,12,,manual,
reg00807,region,맥미빌,맥미빌,0,McMinnville,McMinnville,AVA,메ᄀ미비ᄅ,mcminnville,8,,auto,
reg00871,region,머레이 달링,머레이 달링,0,Murray Darling,Murray Darling,,머레ᅵ다ᄅ링,murray darling,11,,manual,
reg00869,region,머지,머지,0,Mudgee,Mudgee,,머지,mudgee,4,,manual,
reg00808,region,메독,메독,0,Medoc,Medoc,,메도ᄀ,medoc,5,,added,
reg00817,region,메라네세,메라네세,0,Meranese,Meranese,,메라네세,meranese,8,,manual,
reg00818,region,메르퀴레,메르퀴레,0,Mercurey,Mercurey,,메르귀레,mercurey,8,,added,
reg00819,region,메르헬란트,메르헬란트,0,Mergelland,Mergelland,,메르헤ᄅ라ᄂ드,mergelland,12,,manual,
reg00820,region,메릿 아일랜드,메릿 아일랜드,0,Merritt Island,Merritt Island,AVA,메리사ᅵᄅ레ᄂ드,merritt island,13,,auto,
reg00821,region,메시야 밸리,메시야 밸리,0,Mesilla Valley,Mesilla Valley,AVA,메시ᅡ베ᄅ리,mesilla valley,10,,auto,
reg00813,region,멘도사,멘도사,0,Mendoza,Mendoza,,메ᄂ도사,mendoza,7,,added,
reg00814,region,멘도사,멘도사,0,Mendoza Province,Mendoza Province,,메ᄂ도사,mendoza province,7,,added,
reg00813,region,멘도싸,멘도사,1,Mendoza,Mendoza,,메ᄂ도사,mendoza,7,,alias,
reg00810,region,멘도시노,멘도시노,0,Mendocino,Mendocino,AVA,메ᄂ도시노,mendocino,9,,auto,
reg00812,region,멘도시노 리지,멘도시노 리지,0,Mendocino Ridge,Mendocino Ridge,AVA,메ᄂ도시노리지,mendocino ridge,13,,auto,
reg00811,region,멘도시노 카운티,멘도시노 카운티,0,Mendocino County,Mendocino County,,메ᄂ도시노가ᅮᄂ디,mendocino county,15,,auto,
reg00816,region,멘피,멘피,0,Menfi,Menfi,,메ᄂ비,menfi,5,,manual,
reg00809,region,멜리사,멜리사,0,Melissa,Melissa,,메ᄅ리사,melissa,7,,manual,
reg00832,region,모데나,모데나,0,Modena,Modena,,모데나,modena,6,,manual,
reg00853,region,모라비아,모라비아,0,Moravia,Moravia,,모라비ᅡ,moravia,7,,manual,
reg00855,region,모레 생 드니,모레 생 드니,0,Morey-Saint-Denis,Morey-Saint-Denis,,모레셍드니,moreysaintdenis,11,,added,
reg00854,region,모렐리노 디 스칸사노,모렐리노 디 스칸사노,0,Morellino di Scansano,Morellino di Scansano,,모레ᄅ리노디스가ᄂ사노,morellino di scansano,20,,manual,
reg00856,region,모르공,모르공,0,Morgon,Morgon,,모르공,morgon,7,,added,
reg00804,region,모리,모리,0,Maury,Maury,AOC,모리,maury,4,,manual,
reg00857,region,모스카텔 드 세투발,모스카텔 드 세투발,0,Moscatel de Setúbal,Moscatel de Setúbal,DOC,모스가데ᄅ드세두바ᄅ,moscatel de setubal,18,,manual,
reg00858,region,모스카토 다스티,모스카토 다스티,0,Moscato d'Asti,Moscato d'Asti,,모스가도다스디,moscato dasti,14,,manual,
reg00858,region,모스카토 아스티,모스카토 다스티,1,Moscato d'Asti,Moscato d'Asti,,모스가도ᅡ스디,moscato dasti,13,,alias,
reg00858,region,무스카토 다스티,모스카토 다스티,1,Moscato d'Asti,Moscato d'Asti,,무스가도다스디,moscato dasti,14,,alias,
reg00858,region,무스카토 아스티,모스카토 다스티,1,Moscato d'Asti,Moscato d'Asti,,무스가도ᅡ스디,moscato dasti,13,,alias,
reg00868,region,모우라,모우라,0,Moura,Moura,DOC,모ᅮ라,moura,5,,manual,
reg00859,region,모젤,모젤,0,Mosel,Mosel,,모제ᄅ,mosel,5,,manual,
reg00860,region,모젤,모젤,0,Moselle,Moselle,,모제ᄅ,moselle,5,,manual,
reg00833,region,모컬럼 리버,모컬럼 리버,0,Mokelumne River,Mokelumne River,AVA,모거ᄅ러ᄆ리버,mokelumne river,12,,auto,
reg00836,region,몬레알레,몬레알레,0,Monreale,Monreale,,모ᄂ레ᅡᄅ레,monreale,9,,manual,
reg00851,region,몬산트,몬산트,0,Montsant,Montsant,,모ᄂ사ᄂ드,montsant,8,,added,
reg00839,region,몬탈치노,몬탈치노,0,Montalcino,Montalcino,,모ᄂ다ᄅ지노,montalcino,10,,manual,
reg00840,region,몬태나,몬태나,0,Montana,Montana,,모ᄂ데나,montana,7,,manual,
reg00846,region,몬터레이,몬터레이,0,Monterey,Monterey,AVA,모ᄂ더레ᅵ,monterey,8,,manual,
reg00841,region,몬테카를로,몬테카를로,0,Montecarlo,Montecarlo,,모ᄂ데가르ᄅ로,montecarlo,12,,manual,
reg00842,region,몬테팔코,몬테팔코,0,Montefalco,Montefalco,,모ᄂ데바ᄅ고,montefalco,10,,manual,
reg00844,region,몬테풀차노,몬테풀차노,0,Montepulciano,Montepulciano,,모ᄂ데부ᄅ자노,montepulciano,12,,manual,
reg00845,region,몬테풀차노 다브루초,몬테풀차노 다브루초,0,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,모ᄂ데부ᄅ자노다브루조,montepulciano dabruzzo,20,,manual,
reg00845,region,다부루쪼,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다부루조,montepulciano dabruzzo,8,,alias,
reg00845,region,다부루초,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다부루조,montepulciano dabruzzo,8,,alias,
reg00845,region,다부르쪼,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다부르조,montepulciano dabruzzo,8,,alias,
reg00845,region,다부르쬬,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다부르조,montepulciano dabruzzo,8,,alias,
reg00845,region,다부르초,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다부르조,montepulciano dabruzzo,8,,alias,
reg00845,region,다부르쵸,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다부르조,montepulciano dabruzzo,8,,alias,
reg00845,region,다브루쪼,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다브루조,montepulciano dabruzzo,8,,alias,
reg00845,region,다브루쬬,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다브루조,montepulciano dabruzzo,8,,alias,
reg00845,region,다브루쵸,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,다브루조,montepulciano dabruzzo,8,,alias,
reg00845,region,디아부르초,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,디ᅡ부르조,montepulciano dabruzzo,9,,alias,
reg00845,region,디아부르쵸,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,디ᅡ부르조,montepulciano dabruzzo,9,,alias,
reg00845,region,몬테풀차노 다부르쪼,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,모ᄂ데부ᄅ자노다부르조,montepulciano dabruzzo,20,,alias,
reg00845,region,몬테풀치아노 다부르쪼,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,모ᄂ데부ᄅ지ᅡ노다부르조,montepulciano dabruzzo,21,,alias,
reg00845,region,몬테풀치아노 다부르초,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,모ᄂ데부ᄅ지ᅡ노다부르조,montepulciano dabruzzo,21,,alias,
reg00845,region,몬테풀치아노 다브루쪼,몬테풀차노 다브루초,1,Montepulciano d'Abruzzo,Montepulciano d'Abruzzo,,모ᄂ데부ᄅ지ᅡ노다브루조,montepulciano dabruzzo,21,,alias,
reg00843,region,몬텔로 에 콜리 아솔라니,몬텔로 에 콜리 아솔라니,0,Montello e Colli Asolani,Montello e Colli Asolani,,모ᄂ데ᄅ로ᅦ고ᄅ리ᅡ소ᄅ라니,montello e colli asolani,22,,manual,
reg00849,region,몬티첼로,몬티첼로,0,Monticello,Monticello,AVA,모ᄂ디제ᄅ로,monticello,10,,auto,
reg00835,region,몬페라토,몬페라토,0,Monferrato,Monferrato,,모ᄂ베라도,monferrato,9,,manual,
reg00847,region,몬페라토,몬페라토,0,Montferrat,Montferrat,,모ᄂ베라도,montferrat,9,,wikidata,
reg00850,region,몽라셰,몽라셰,0,Montrachet,Montrachet,,몽라세,montrachet,7,,added,
reg00850,region,몽라쉐,몽라셰,1,Montrachet,Montrachet,,몽라쉐,montrachet,7,,alias,
reg00834,region,몽바지야크,몽바지야크,0,Monbazillac,Monbazillac,,몽바지ᅡ그,monbazillac,10,,added,
reg00837,region,몽타뉴 드 랭스,몽타뉴 드 랭스,0,Montagne de Reims,Montagne de Reims,,몽다누드렝스,montagne de reims,14,,manual,
reg00838,region,몽타니,몽타니,0,Montagny,Montagny,,몽다니,montagny,7,,added,
reg00848,region,몽텔리,몽텔리,0,Monthelie,Monthelie,,몽데ᄅ리,monthelie,8,,added,
reg00822,region,뫼르소,뫼르소,0,Meursault,Meursault,,뭬르소,meursault,6,,added,
reg00822,region,뫼르쏘,뫼르소,1,Meursault,Meursault,,뭬르소,meursault,6,,alias,
reg00874,region,무테니체,무테니체,0,Mutěnice,Mutěnice,,무데니제,mutenice,8,,manual,
reg00852,region,문 마운틴 디스트릭트,문 마운틴 디스트릭트,0,Moon Mountain District Sonoma County,Moon Mountain District Sonoma County,,무ᄂ마ᅮᄂ디ᄂ디스드리ᄀ드,moon mountain district sonoma county,21,,manual,
reg00870,region,물더스플레이,물더스플레이,0,Muldersvlei district,Muldersvlei district,,무ᄅ더스브ᄅ레ᅵ,muldersvlei district,13,,manual,
reg00861,region,물랭 아 방,물랭 아 방,0,Moulin-a-Vent,Moulin-a-Vent,,무ᄅ렝ᅡ방,moulinavent,10,,added,
reg00862,region,물리 앙 메독,물리 앙 메독,0,Moulis-en-Medoc,Moulis-en-Medoc,,무ᄅ리ᅡᆼ메도ᄀ,moulisenmedoc,12,,added,
reg00872,region,뮈스카데,뮈스카데,0,Muscadet,Muscadet,,뮈스가데,muscadet,8,,added,
reg00873,region,뮈지니,뮈지니,0,Musigny,Musigny,,뮈지니,musigny,6,,added,
reg00815,region,므네투 살롱,므네투 살롱,0,Menetou-Salon,Menetou-Salon,,므네두사ᄅ롱,menetousalon,12,,added,
reg00827,region,미네르부아,미네르부아,0,Minervois,Minervois,,미네르부ᅡ,minervois,9,,added,
reg00828,region,미뉴,미뉴,0,Minho,Minho,VR,미누,minho,4,,manual,
reg00823,region,미들 리오 그란데 밸리,미들 리오 그란데 밸리,0,Middle Rio Grande Valley,Middle Rio Grande Valley,AVA,미드ᄅ리ᅩ그라ᄂ데베ᄅ리,middle rio grande valley,20,,auto,
reg00824,region,미들버그,미들버그,0,Middleburg,Middleburg,AVA,미드ᄅ버그,middleburg,9,,auto,
reg00829,region,미시시피 델타,미시시피 델타,0,Mississippi Delta,Mississippi Delta,AVA,미시시비데ᄅ다,mississippi delta,13,,auto,
reg00830,region,미주리 라인란트,미주리 라인란트,0,Missouri Rhineland,Missouri Rhineland,,미주리라ᅵᄂ라ᄂ드,missouri rhineland,15,,manual,
reg00825,region,미쿨로프,미쿨로프,0,Mikulovská,Mikulovská,,미구ᄅ로브,mikulovska,9,,manual,
reg00831,region,미텔라인,미텔라인,0,Mittelrhein,Mittelrhein,,미데ᄅ라ᅵᄂ,mittelrhein,9,,manual,
reg00826,region,밈브레스 밸리,밈브레스 밸리,0,Mimbres Valley,Mimbres Valley,AVA,미ᄆ브레스베ᄅ리,mimbres valley,14,,auto,
reg00391,region,바 아르마냑,바 아르마냑,0,Bas-Armagnac,Bas-Armagnac,,바ᅡ르마나ᄀ,basarmagnac,10,,manual,
reg00383,region,바뉠스,바뉠스,0,Banyuls,Banyuls,,바뉘ᄅ스,banyuls,7,,added,
reg00376,region,바다초니,바다초니,0,Badacsony,Badacsony,,바다조니,badacsony,8,,manual,
reg00377,region,바덴,바덴,0,Baden,Baden,,바데ᄂ,baden,5,,manual,
reg00389,region,바로사 밸리,바로사 밸리,0,Barossa Valley,Barossa Valley,,바로사베ᄅ리,barossa valley,11,,manual,
reg00389,region,바로싸 밸리,바로사 밸리,1,Barossa Valley,Barossa Valley,,바로사베ᄅ리,barossa valley,11,,alias,
reg01226,region,바로자,바로자,0,Varosa,Varosa,IPR,바로자,varosa,6,,manual,
reg00388,region,바롤로,바롤로,0,Barolo,Barolo,,바로ᄅ로,barolo,7,,manual,
reg00386,region,바르돌리노,바르돌리노,0,Bardolino,Bardolino,,바르도ᄅ리노,bardolino,11,,manual,
reg00385,region,바르바레스코,바르바레스코,0,Barbaresco,Barbaresco,,바르바레스고,barbaresco,12,,manual,
reg00384,region,바르바자,바르바자,0,Barbagia,Barbagia,,바르바자,barbagia,8,,manual,
reg00390,region,바르삭,바르삭,0,Barsac,Barsac,,바르사ᄀ,barsac,7,,added,
reg00387,region,바를레타,바를레타,0,Barletta,Barletta,,바르ᄅ레다,barletta,9,,manual,
reg00392,region,바실리카타,바실리카타,0,Basilicata,Basilicata,,바시ᄅ리가다,basilicata,11,,added,
reg01215,region,바예 데 라 오로타바,바예 데 라 오로타바,0,Valle de la Orotava,Valle de la Orotava,,바ᅦ데라ᅩ로다바,valle de la orotava,14,,manual,
reg01210,region,바예 센트랄,바예 센트랄,0,Valle Central,Valle Central,,바ᅦ세ᄂ드라ᄅ,valle central,11,,manual,
reg00378,region,바이하다,바이하다,0,Bairrada,Bairrada,,바ᅵ하다,bairrada,7,,added,
reg01256,region,바인피어텔,바인피어텔,0,Weinviertel,Weinviertel,,바ᅵᄂ비ᅥ데ᄅ,weinviertel,10,,added,
reg01194,region,바케라스,바케라스,0,Vacqueyras,Vacqueyras,,바게라스,vacqueyras,8,,added,
reg00393,region,바타르 몽라셰,바타르 몽라셰,0,Batard-Montrachet,Batard-Montrachet,,바다르몽라세,batardmontrachet,13,,added,
reg01250,region,바하우,바하우,0,Wachau,Wachau,,바하ᅮ,wachau,5,,added,
reg01196,region,발 데모네,발 데모네,0,Val Demone,Val Demone,,바ᄅ데모네,val demone,9,,manual,
reg01201,region,발 디 네토,발 디 네토,0,Val di Neto,Val di Neto,,바ᄅ디네도,val di neto,9,,manual,
reg01202,region,발 디 노토,발 디 노토,0,Val di Noto,Val di Noto,,바ᄅ디노도,val di noto,9,,manual,
reg01200,region,발 디 마차라,발 디 마차라,0,Val di Mazara,Val di Mazara,,바ᄅ디마자라,val di mazara,11,,manual,
reg01199,region,발 디 코르니아,발 디 코르니아,0,Val di Cornia,Val di Cornia,,바ᄅ디고르니ᅡ,val di cornia,12,,manual,
reg01198,region,발 티도네,발 티도네,0,Val Tidone,Val Tidone,,바ᄅ디도네,val tidone,9,,manual,
reg01197,region,발 폴체베라,발 폴체베라,0,Val Polcevera,Val Polcevera,,바ᄅ보ᄅ제베라,val polcevera,12,,manual,
reg01205,region,발다르노 디 소프라,발다르노 디 소프라,0,Valdarno di Sopra,Valdarno di Sopra,,바ᄅ다르노디소브라,valdarno di sopra,17,,manual,
reg01207,region,발데오라스,발데오라스,0,Valdeorras,Valdeorras,,바ᄅ데ᅩ라스,valdeorras,10,,added,
reg01206,region,발데할론,발데할론,0,Valdejalón,Valdejalón,PGI,바ᄅ데하ᄅ로ᄂ,valdejalon,11,,manual,
reg01208,region,발도비아데네,발도비아데네,0,Valdobbiadene,Valdobbiadene,,바ᄅ도비ᅡ데네,valdobbiadene,12,,added,
reg01209,region,발라가리나,발라가리나,0,Vallagarina,Vallagarina,,바ᄅ라가리나,vallagarina,11,,manual,
reg00381,region,발라드 캐니언,발라드 캐니언,0,Ballard Canyon,Ballard Canyon,AVA,바ᄅ라드게니ᅥᄂ,ballard canyon,13,,auto,
reg00379,region,발라톤보글라르,발라톤보글라르,0,Balatonboglár,Balatonboglár,,바ᄅ라도ᄂ보그ᄅ라르,balatonboglar,17,,manual,
reg00380,region,발라톤퓌레드 초팍,발라톤퓌레드 초팍,0,Balatonfüred-Csopak,Balatonfüred-Csopak,,바ᄅ라도ᄂ뷔레드조바ᄀ,balatonfuredcsopak,19,,manual,
reg01213,region,발레 다오스타,발레 다오스타,0,Valle d'Aosta,Valle d'Aosta,,바ᄅ레다ᅩ스다,valle daosta,12,,manual,
reg01221,region,발레 드 라 마른,발레 드 라 마른,0,Vallée de la Marne,Vallée de la Marne,,바ᄅ레드라마르ᄂ,vallee de la marne,14,,manual,
reg01214,region,발레 디트리아,발레 디트리아,0,Valle d'Itria,Valle d'Itria,,바ᄅ레디드리ᅡ,valle ditria,12,,manual,
reg01212,region,발레 베노스타,발레 베노스타,0,Valle Venosta,Valle Venosta,,바ᄅ레베노스다,valle venosta,13,,manual,
reg01211,region,발레 이사르코,발레 이사르코,0,Valle Isarco,Valle Isarco,,바ᄅ레ᅵ사르고,valle isarco,12,,manual,
reg01204,region,발카모니카,발카모니카,0,Valcamonica,Valcamonica,,바ᄅ가모니가,valcamonica,11,,manual,
reg01203,region,발칼레피오,발칼레피오,0,Valcalepio,Valcalepio,,바ᄅ가ᄅ레비ᅩ,valcalepio,11,,manual,
reg01224,region,발텔리나,발텔리나,0,Valtellina,Valtellina,,바ᄅ데ᄅ리나,valtellina,10,,manual,
reg01222,region,발파소스,발파소스,0,Valpaços,Valpaços,DOC,바ᄅ바소스,valpacos,9,,manual,
reg01223,region,발폴리첼라,발폴리첼라,0,Valpolicella,Valpolicella,,바ᄅ보ᄅ리제ᄅ라,valpolicella,13,,manual,
reg00382,region,방돌,방돌,0,Bandol,Bandol,,방도ᄅ,bandol,6,,added,
reg01225,region,밴 듀저 코리도,밴 듀저 코리도,0,Van Duzer Corridor,Van Duzer Corridor,AVA,베ᄂ두저고리도,van duzer corridor,13,,auto,
reg01242,region,뱅소브르,뱅소브르,0,Vinsobres,Vinsobres,AOC,벵소브르,vinsobres,9,,manual,
reg01243,region,버지니아 이스턴 쇼어,버지니아 이스턴 쇼어,0,Virginia's Eastern Shore,Virginia's Eastern Shore,AVA,버지니ᅡᅵ스더ᄂ소ᅥ,virginias eastern shore,16,,manual,
reg01228,region,베네토,베네토,0,Veneto,Veneto,,베네도,veneto,6,,added,
reg00401,region,베넷 밸리,베넷 밸리,0,Bennett Valley,Bennett Valley,AVA,베네ᄉ베ᄅ리,bennett valley,10,,auto,
reg01057,region,베르나차 디 산 지미냐노,베르나차 디 산 지미냐노,0,San Gimignano,San Gimignano,,베르나자디사ᄂ지미나노,san gimignano,21,,manual,
reg01229,region,베르디키오 데이 카스텔리 디 예지,베르디키오 데이 카스텔리 디 예지,0,Verdicchio dei Castelli di Jesi,Verdicchio dei Castelli di Jesi,,베르디기ᅩ데ᅵ가스데ᄅ리디ᅦ지,verdicchio dei castelli di jesi,26,,manual,
reg01230,region,베르디키오 디 마텔리카,베르디키오 디 마텔리카,0,Verdicchio di Matelica,Verdicchio di Matelica,,베르디기ᅩ디마데ᄅ리가,verdicchio di matelica,20,,manual,
reg00403,region,베르주라크,베르주라크,0,Bergerac,Bergerac,,베르주라그,bergerac,10,,added,
reg01231,region,베수비오,베수비오,0,Vesuvio,Vesuvio,,베수비ᅩ,vesuvio,7,,manual,
reg00428,region,베아른,베아른,0,Béarn,Béarn,AOC,베ᅡ르ᄂ,bearn,6,,manual,
reg00396,region,베이라 인테리오르,베이라 인테리오르,0,Beira Interior,Beira Interior,DOC,베ᅵ라ᅵᄂ데리ᅩ르,beira interior,14,,manual,
reg00397,region,베이라스,베이라스,0,Beiras,Beiras,VR,베ᅵ라스,beiras,7,,manual,
reg01195,region,베종 라 로멘,베종 라 로멘,0,Vaison-la-romaine,Vaison-la-romaine,,베종라로메ᄂ,vaisonlaromaine,12,,manual,
reg00399,region,벤 로몬드 마운틴,벤 로몬드 마운틴,0,Ben Lomond Mountain,Ben Lomond Mountain,AVA,베ᄂ로모ᄂ드마ᅮᄂ디ᄂ,ben lomond mountain,17,,auto,
reg00400,region,벤모어 밸리,벤모어 밸리,0,Benmore Valley,Benmore Valley,AVA,베ᄂ모ᅥ베ᄅ리,benmore valley,11,,auto,
reg00398,region,벨 마운틴,벨 마운틴,0,Bell Mountain,Bell Mountain,AVA,베ᄅ마ᅮᄂ디ᄂ,bell mountain,10,,auto,
reg01227,region,벨레트리,벨레트리,0,Velletri,Velletri,,베ᄅ레드리,velletri,9,,manual,
reg00412,region,보느조,보느조,0,Bonnezeaux,Bonnezeaux,,보느조,bonnezeaux,6,,manual,
reg00415,region,보든 랜치,보든 랜치,0,Borden Ranch,Borden Ranch,AVA,보드ᄂ레ᄂ지,borden ranch,10,,auto,
reg00414,region,보르도,보르도,0,Bordeaux,Bordeaux,,보르도,bordeaux,6,,manual,
reg00413,region,보르바,보르바,0,Borba,Borba,DOC,보르바,borba,6,,manual,
